unit_name,faction,Unit Type,health,save,ward,keywords,weapon_name,weapon_type,attacks,hit,wound,rend,damage,range,ability,Points,Unit Size,move,control,Loadout,Weapon Models,Bought With,warscroll_abilities,rules_source
"Ivya Volga, the Outcast",Soulblight Gravelords,Infantry Hero,5,5,6,"DEATH,HERO,UNIQUE,WARD (6+),SOULBLIGHT GRAVELORDS,VAMPIRE,WIZARD (1),INFANTRY",Bat Swarm's Needling Fangs,ranged,6,4,4,0,1,12,"Shoot in Combat, Companion",100,1,6,2,Default,1,,Total Dominance [Spell · Your Hero Phase · casting value 6 · Spell] | Shrieking Swarm [Passive] | Behemoth's Bane [Passive],Soulblight Gravelords - Library.cat#a10f-7bd6-ecff-15d0
Kosargi Nightguard,Soulblight Gravelords,Infantry,4,5,6,"DEATH,WARD (6+),SOULBLIGHT GRAVELORDS,DEADWALKERS,INFANTRY",Kosargi Bardiche,melee,2,4,2,2,3,,-,110,2,6,3,Default,2,,A Pact Maintained [Passive],Soulblight Gravelords - Library.cat#2e88-624e-bf49-387c
"Kritza, the Rat Prince",Soulblight Gravelords,Infantry Hero,5,5,6,"DEATH,HERO,UNIQUE,WARD (6+),SOULBLIGHT GRAVELORDS,VAMPIRE,INFANTRY",Gnawblade,melee,5,3,3,1,2,,Crit (2 Hits),70,1,6,2,Default,1,,Scurrying Retreat [Activated · Any Combat Phase] | The Verminous Court [Activated · Any Combat Phase],Soulblight Gravelords - Library.cat#9ef5-c8c5-97af-efa2
"Lady Annika, the Thirsting Blade",Soulblight Gravelords,Infantry Hero,5,5,4,"DEATH,HERO,UNIQUE,SOULBLIGHT GRAVELORDS,VAMPIRE,INFANTRY,WARD (4+)",Blade Proboscian,melee,7,3,4,1,2,,-,100,1,6,2,Default,1,,Starving Nightmare [Activated · Your Movement Phase] | Kiss of the Blade Proboscian [Activated · End of Any Turn] | Supernatural Speed [Activated · Deployment Phase · Deploy],Soulblight Gravelords - Library.cat#9b8f-c508-b25b-691f
"Lauka Vai, Mother of Nightmares",Soulblight Gravelords,Monster Hero,11,4,6,"DEATH,HERO,UNIQUE,WARD (6+),MONSTER,FLY,SOULBLIGHT GRAVELORDS,VAMPIRE,WIZARD (1)",Askurga Rapier,melee,5,3,3,2,2,,-,200,1,10,5,Default,1,,"The Queen's Dictat [Spell · Your Hero Phase · casting value 6 · Spell] | Nightmare's Miasma [Passive] | Impaling Talons [Activated · Once Per Turn (Army), Any Combat Phase · Rampage]",Soulblight Gravelords - Library.cat#33c3-992f-3564-9407
"Lauka Vai, Mother of Nightmares",Soulblight Gravelords,Monster Hero,11,4,6,"DEATH,HERO,UNIQUE,WARD (6+),MONSTER,FLY,SOULBLIGHT GRAVELORDS,VAMPIRE,WIZARD (1)",Gore-drenched Talons,melee,3,3,2,3,3,,-,200,1,10,5,Default,1,,"The Queen's Dictat [Spell · Your Hero Phase · casting value 6 · Spell] | Nightmare's Miasma [Passive] | Impaling Talons [Activated · Once Per Turn (Army), Any Combat Phase · Rampage]",Soulblight Gravelords - Library.cat#33c3-992f-3564-9407
"Mannfred von Carstein, Mortarch of Night",Soulblight Gravelords,Monster Hero,14,3,6,"DEATH,HERO,WIZARD (2),UNIQUE,WARD (6+),MONSTER,FLY,SOULBLIGHT GRAVELORDS,VAMPIRE,WARMASTER",Ashigaroth's Claws,melee,5,4,2,3,3,,Companion,410,1,12,5,Default,1,,"Battle Damaged [Passive] | Ashigaroth's Hunger [Activated · Once Per Turn (Army), Any Combat Phase · Rampage] | The Sword of Unholy Power [Passive] | Wind of Death [Spell · Your Hero Phase · casting value 7 · Spell] | The Mortarch of Night [Activated · Reaction: You declared the 'Redeploy' command for a Soulblight Gravelords unit wholly within 12"" of this unit]",Soulblight Gravelords - Library.cat#d749-d136-18ba-1a2
"Mannfred von Carstein, Mortarch of Night",Soulblight Gravelords,Monster Hero,14,3,6,"DEATH,HERO,WIZARD (2),UNIQUE,WARD (6+),MONSTER,FLY,SOULBLIGHT GRAVELORDS,VAMPIRE,WARMASTER",Gheistvor,melee,6,3,3,1,2,,-,410,1,12,5,Default,1,,"Battle Damaged [Passive] | Ashigaroth's Hunger [Activated · Once Per Turn (Army), Any Combat Phase · Rampage] | The Sword of Unholy Power [Passive] | Wind of Death [Spell · Your Hero Phase · casting value 7 · Spell] | The Mortarch of Night [Activated · Reaction: You declared the 'Redeploy' command for a Soulblight Gravelords unit wholly within 12"" of this unit]",Soulblight Gravelords - Library.cat#d749-d136-18ba-1a2
Mortis Engine,Soulblight Gravelords,War Machine Hero,12,4,6,"HERO,WIZARD (1),WARD (6+),DEATH,SOULBLIGHT GRAVELORDS,WAR MACHINE,FLY",Corpsemaster's Staff,melee,3,4,3,1,2,,-,230,1,10,5,Default,1,,"Nexus of Death Energy [Passive] | Wave of Power [Activated · Once Per Turn (Army), Your Shooting Phase] | The Reliquary [Passive]",Soulblight Gravelords - Library.cat#426b-39ed-c88c-13f
Mortis Engine,Soulblight Gravelords,War Machine Hero,12,4,6,"HERO,WIZARD (1),WARD (6+),DEATH,SOULBLIGHT GRAVELORDS,WAR MACHINE,FLY",Spectral Host's Blades,melee,10,4,4,0,1,,Companion,230,1,10,5,Default,1,,"Nexus of Death Energy [Passive] | Wave of Power [Activated · Once Per Turn (Army), Your Shooting Phase] | The Reliquary [Passive]",Soulblight Gravelords - Library.cat#426b-39ed-c88c-13f
"Nagash, Supreme Lord of the Undead",Soulblight Gravelords,Monster Hero,18,3,5,"DEATH,UNIQUE,HERO,MONSTER,WIZARD (9),WARD (5+),FLY,SOULBLIGHT GRAVELORDS","Alakanash, the Staff of Power",melee,4,3,3,2,D6,,-,750,1,10,10,Default,1,,"Battle Damaged [Passive] | The Staff of Power [Passive] | Hand of Dust [Activated · Once Per Turn (Army), End of Any Turn · Rampage] | Supreme Lord of the Undead [Activated · Once Per Battle, Your Hero Phase] | Invocation of Nagash [Spell · Your Hero Phase · casting value 7 · Spell]",Soulblight Gravelords - Library.cat#1823-b6fb-a27f-a7ee
"Nagash, Supreme Lord of the Undead",Soulblight Gravelords,Monster Hero,18,3,5,"DEATH,UNIQUE,HERO,MONSTER,WIZARD (9),WARD (5+),FLY,SOULBLIGHT GRAVELORDS","Zefet-nebtar, the Mortis Blade",melee,4,3,3,2,3,,-,750,1,10,10,Default,1,,"Battle Damaged [Passive] | The Staff of Power [Passive] | Hand of Dust [Activated · Once Per Turn (Army), End of Any Turn · Rampage] | Supreme Lord of the Undead [Activated · Once Per Battle, Your Hero Phase] | Invocation of Nagash [Spell · Your Hero Phase · casting value 7 · Spell]",Soulblight Gravelords - Library.cat#1823-b6fb-a27f-a7ee
Necromancer,Soulblight Gravelords,Infantry Hero,5,6,6,"HERO,WARD (6+),DEATH,SOULBLIGHT GRAVELORDS,INFANTRY,WIZARD (1)",Mortis Staff,melee,3,4,4,1,2,,-,110,1,5,2,Default,1,,"Vanhel's Danse Macabre [Command · Once Per Turn (Army), Your Combat Phase · cost 1] | Undead Minions [Passive]",Soulblight Gravelords - Library.cat#cfe3-2cdf-a635-bd33
"Neferata, Mortarch of Blood",Soulblight Gravelords,Monster Hero,14,3,6,"DEATH,HERO,WIZARD (2),UNIQUE,WARD (6+),MONSTER,FLY,SOULBLIGHT GRAVELORDS,VAMPIRE,WARMASTER",Aken-seth,melee,3,2,3,2,2,,-,450,1,12,5,Default,1,,"Battle Damaged [Passive] | The Adevore [Activated · Once Per Turn (Army), End of Any Turn · Rampage] | Twilight's Allure [Passive] | Dark Mist [Spell · Your Hero Phase · casting value 7 · Spell] | The Mortarch of Blood [Activated · Deployment Phase]",Soulblight Gravelords - Library.cat#ca26-c079-31bc-38a8
"Neferata, Mortarch of Blood",Soulblight Gravelords,Monster Hero,14,3,6,"DEATH,HERO,WIZARD (2),UNIQUE,WARD (6+),MONSTER,FLY,SOULBLIGHT GRAVELORDS,VAMPIRE,WARMASTER",Akmet-har,melee,5,3,3,2,1,,Anti-**^^Hero^^** (+1 Rend),450,1,12,5,Default,1,,"Battle Damaged [Passive] | The Adevore [Activated · Once Per Turn (Army), End of Any Turn · Rampage] | Twilight's Allure [Passive] | Dark Mist [Spell · Your Hero Phase · casting value 7 · Spell] | The Mortarch of Blood [Activated · Deployment Phase]",Soulblight Gravelords - Library.cat#ca26-c079-31bc-38a8
"Neferata, Mortarch of Blood",Soulblight Gravelords,Monster Hero,14,3,6,"DEATH,HERO,WIZARD (2),UNIQUE,WARD (6+),MONSTER,FLY,SOULBLIGHT GRAVELORDS,VAMPIRE,WARMASTER",Nagadron's Claws,melee,5,4,2,3,3,,Companion,450,1,12,5,Default,1,,"Battle Damaged [Passive] | The Adevore [Activated · Once Per Turn (Army), End of Any Turn · Rampage] | Twilight's Allure [Passive] | Dark Mist [Spell · Your Hero Phase · casting value 7 · Spell] | The Mortarch of Blood [Activated · Deployment Phase]",Soulblight Gravelords - Library.cat#ca26-c079-31bc-38a8
Prince Vhordrai,Soulblight Gravelords,Monster Hero,18,3,6,"DEATH,HERO,UNIQUE,WARD (6+),MONSTER,FLY,SOULBLIGHT GRAVELORDS,VAMPIRE,WIZARD (1)",Shordmaire's Claws,melee,7,4,2,1,2,,Companion,470,1,12,5,Default,1,,"Battle Damaged [Passive] | Trail of Crimson [Activated · Once Per Turn (Army), Any Combat Phase · Rampage] | Quickblood [Spell · Your Hero Phase · casting value 7 · Spell] | Saint of Slaughter [Activated · End of Any Turn]",Soulblight Gravelords - Library.cat#27bd-98bc-4798-170c
Prince Vhordrai,Soulblight Gravelords,Monster Hero,18,3,6,"DEATH,HERO,UNIQUE,WARD (6+),MONSTER,FLY,SOULBLIGHT GRAVELORDS,VAMPIRE,WIZARD (1)",Shordmaire's Maw,melee,3,4,2,2,3,,Companion,470,1,12,5,Default,1,,"Battle Damaged [Passive] | Trail of Crimson [Activated · Once Per Turn (Army), Any Combat Phase · Rampage] | Quickblood [Spell · Your Hero Phase · casting value 7 · Spell] | Saint of Slaughter [Activated · End of Any Turn]",Soulblight Gravelords - Library.cat#27bd-98bc-4798-170c
Prince Vhordrai,Soulblight Gravelords,Monster Hero,18,3,6,"DEATH,HERO,UNIQUE,WARD (6+),MONSTER,FLY,SOULBLIGHT GRAVELORDS,VAMPIRE,WIZARD (1)",The Bloodlance,melee,6,3,3,2,2,,Charge (+1 Damage),470,1,12,5,Default,1,,"Battle Damaged [Passive] | Trail of Crimson [Activated · Once Per Turn (Army), Any Combat Phase · Rampage] | Quickblood [Spell · Your Hero Phase · casting value 7 · Spell] | Saint of Slaughter [Activated · End of Any Turn]",Soulblight Gravelords - Library.cat#27bd-98bc-4798-170c
Prince Vhordrai,Soulblight Gravelords,Monster Hero,18,3,6,"DEATH,HERO,UNIQUE,WARD (6+),MONSTER,FLY,SOULBLIGHT GRAVELORDS,VAMPIRE,WIZARD (1)",Shordemaire's Miasma,ranged,3,3,3,2,2,10,"Shoot in Combat, Companion",470,1,12,5,Default,1,,"Battle Damaged [Passive] | Trail of Crimson [Activated · Once Per Turn (Army), Any Combat Phase · Rampage] | Quickblood [Spell · Your Hero Phase · casting value 7 · Spell] | Saint of Slaughter [Activated · End of Any Turn]",Soulblight Gravelords - Library.cat#27bd-98bc-4798-170c
Radukar the Beast,Soulblight Gravelords,Monster Hero,12,4,6,"DEATH,HERO,UNIQUE,WARD (6+),SOULBLIGHT GRAVELORDS,VAMPIRE,WIZARD (1),MONSTER",Blood-slick Claws,melee,6,3,3,2,3,,Crit (Mortal),250,1,8,5,Default,1,,"Armour of the Night [Spell · Your Hero Phase · casting value 6 · Spell] | The Beast Will Out [Activated · Once Per Turn (Army), End of Any Turn · Rampage] | Call to the Hunt [Passive]",Soulblight Gravelords - Library.cat#eba7-9f89-cf56-ceb0
Radukar the Beast,Soulblight Gravelords,Monster Hero,12,4,6,"DEATH,HERO,UNIQUE,WARD (6+),SOULBLIGHT GRAVELORDS,VAMPIRE,WIZARD (1),MONSTER",Vyrkos Blood-born's Piercing Blades,melee,6,3,3,1,2,,-,250,1,8,5,Default,1,,"Armour of the Night [Spell · Your Hero Phase · casting value 6 · Spell] | The Beast Will Out [Activated · Once Per Turn (Army), End of Any Turn · Rampage] | Call to the Hunt [Passive]",Soulblight Gravelords - Library.cat#eba7-9f89-cf56-ceb0
Radukar the Wolf,Soulblight Gravelords,Infantry Hero,7,4,6,"DEATH,HERO,UNIQUE,WARD (6+),SOULBLIGHT GRAVELORDS,VAMPIRE,WIZARD (1),INFANTRY",Vyrkos Barrow-blade,melee,5,3,3,1,2,,Crit (Mortal),130,1,6,2,Default,1,,Master of the Pack [Spell · Your Hero Phase · casting value 6 · Spell] | Call to the Hunt [Passive],Soulblight Gravelords - Library.cat#31c0-d6f2-3b6b-f196
Revenant Draconith,Soulblight Gravelords,Monster,16,5,6,"WARD (6+),DEATH,MONSTER,FLY,SOULBLIGHT GRAVELORDS",Pestilential Miasma,ranged,5,3,3,1,2,10,"Shoot in Combat, Companion",180,1,12,5,Default,1,,"Battle Damaged [Passive] | Death on Tattered Wings [Activated · Deployment Phase · Deploy] | Loathsome Descent [Activated · Your Movement Phase] | Red Ruin [Activated · Once Per Turn (Army), End of Any Turn · Rampage]",Soulblight Gravelords - Library.cat#103c-9945-644a-361c
Revenant Draconith,Soulblight Gravelords,Monster,16,5,6,"WARD (6+),DEATH,MONSTER,FLY,SOULBLIGHT GRAVELORDS",Draconic Maw,melee,3,4,2,2,3,,Companion,180,1,12,5,Default,1,,"Battle Damaged [Passive] | Death on Tattered Wings [Activated · Deployment Phase · Deploy] | Loathsome Descent [Activated · Your Movement Phase] | Red Ruin [Activated · Once Per Turn (Army), End of Any Turn · Rampage]",Soulblight Gravelords - Library.cat#103c-9945-644a-361c
Revenant Draconith,Soulblight Gravelords,Monster,16,5,6,"WARD (6+),DEATH,MONSTER,FLY,SOULBLIGHT GRAVELORDS",Draconic Claws,melee,7,4,2,1,2,,Companion,180,1,12,5,Default,1,,"Battle Damaged [Passive] | Death on Tattered Wings [Activated · Deployment Phase · Deploy] | Loathsome Descent [Activated · Your Movement Phase] | Red Ruin [Activated · Once Per Turn (Army), End of Any Turn · Rampage]",Soulblight Gravelords - Library.cat#103c-9945-644a-361c
Sanguine Swarm,Soulblight Gravelords,Monster,1,6,6,"DEATH,WARD (6+),MANIFESTATION,ENDLESS SPELL,FLY,SOULBLIGHT GRAVELORDS",Leeching Bites,melee,10,5,5,0,1,,Crit (Mortal),,1,,,,,,Leeching Bites [Passive] | Multiple Parts [Passive],Soulblight Gravelords - Library.cat#6da4-07fd-88c7-c1c4
"Sekhar, Fang of Nulahmia",Soulblight Gravelords,Infantry Hero,6,3,6,"DEATH,HERO,UNIQUE,WARD (6+),SOULBLIGHT GRAVELORDS,VAMPIRE,INFANTRY,WIZARD (2)",Nulahmian Warglaive,melee,5,3,3,1,2,,Crit (2 Hits),160,1,6,2,Default,1,,"Death's Construction [Spell · Your Hero Phase · casting value 7 · Spell] | Serpentine Agility [Passive] | The Time-swallower's Maw [Activated · Once Per Battle, Any Combat Phase]",Soulblight Gravelords - Library.cat#9466-2cb5-d4c7-ef45
"Sekhar, Fang of Nulahmia",Soulblight Gravelords,Infantry Hero,6,3,6,"DEATH,HERO,UNIQUE,WARD (6+),SOULBLIGHT GRAVELORDS,VAMPIRE,INFANTRY,WIZARD (2)",Ouboroth’s Godhusk Fangs,melee,3,4,3,2,2,,Companion,160,1,6,2,Default,1,,"Death's Construction [Spell · Your Hero Phase · casting value 7 · Spell] | Serpentine Agility [Passive] | The Time-swallower's Maw [Activated · Once Per Battle, Any Combat Phase]",Soulblight Gravelords - Library.cat#9466-2cb5-d4c7-ef45
Terrorgheist,Soulblight Gravelords,Monster,14,4,6,"WARD (6+),DEATH,MONSTER,FLY,SOULBLIGHT GRAVELORDS",Death shriek,ranged,1,4,2,2,3,10,"Shoot in Combat, Companion",220,1,12,5,Default,1,,"Battle Damaged [Passive] | Gaping Maw [Passive] | Sonic Assault [Activated · Once Per Turn (Army), Any Combat Phase]",Soulblight Gravelords - Library.cat#a1b1-404a-2324-bc9e
Terrorgheist,Soulblight Gravelords,Monster,14,4,6,"WARD (6+),DEATH,MONSTER,FLY,SOULBLIGHT GRAVELORDS",Fanged Maw,melee,3,4,2,2,3,,Companion,220,1,12,5,Default,1,,"Battle Damaged [Passive] | Gaping Maw [Passive] | Sonic Assault [Activated · Once Per Turn (Army), Any Combat Phase]",Soulblight Gravelords - Library.cat#a1b1-404a-2324-bc9e
Terrorgheist,Soulblight Gravelords,Monster,14,4,6,"WARD (6+),DEATH,MONSTER,FLY,SOULBLIGHT GRAVELORDS",Skeletal Talons,melee,6,4,2,1,2,,Companion,220,1,12,5,Default,1,,"Battle Damaged [Passive] | Gaping Maw [Passive] | Sonic Assault [Activated · Once Per Turn (Army), Any Combat Phase]",Soulblight Gravelords - Library.cat#a1b1-404a-2324-bc9e
The Crimson Court,Soulblight Gravelords,,3,3,6,"INFANTRY,UNIQUE,WARD (6+),DEATH,CHAMPION,WIZARD (1),VAMPIRE,SOULBLIGHT GRAVELORDS",Courtly Weapon,melee,3,3,3,1,2,,Anti-**^^Hero^^** (+1 Rend),210,4,6,1,Default,4,,"Come Then, Amuse Us [Activated · Any Combat Phase]",Soulblight Gravelords - Library.cat#c55a-ea11-3543-60b0
The Exiled Dead,Soulblight Gravelords,,2,6,6,"INFANTRY,UNIQUE,WARD (6+),DEATH,CHAMPION,SOULBLIGHT GRAVELORDS,DEADWALKERS",Arco-electric Weapons,melee,3,4,5,0,1,,Crit (2 Hits),140,7,4,1,Default,7,,Unfeeling Fortitude [Activated · Your Hero Phase] | Deintalos the Exile [Passive],Soulblight Gravelords - Library.cat#a66d-8fc5-cd7e-2426
The Sepulchral Guard,Soulblight Gravelords,,2,5,6,"INFANTRY,UNIQUE,WARD (6+),DEATH,CHAMPION,SOULBLIGHT GRAVELORDS,DEATHRATTLE",Ancient Weapon,melee,2,4,4,0,1,,Crit (2 Hits),110,7,4,1,Default,7,,Restless Dead [Activated · End of Any Turn],Soulblight Gravelords - Library.cat#0d4f-e793-20db-9f50
The Sons of Velmorn,Soulblight Gravelords,,2,3,6,"INFANTRY,UNIQUE,WARD (6+),DEATH,CHAMPION,SOULBLIGHT GRAVELORDS,DEATHRATTLE",Royal Weapons,melee,3,4,3,1,1,,Crit (Mortal),130,5,4,1,Default,5,,Rise Again [Activated · Any Combat Phase],Soulblight Gravelords - Library.cat#061f-62b5-05f0-d8cd
Torgillius the Chamberlain,Soulblight Gravelords,Infantry Hero,5,6,6,"DEATH,HERO,UNIQUE,WARD (6+),SOULBLIGHT GRAVELORDS,WIZARD (1),INFANTRY",Familiars’ Fangs and Claws,melee,4,4,4,0,1,,Companion,180,1,5,2,Default,1,,Failing Fortitude [Spell · Your Hero Phase · casting value 6 · Spell] | Trusted Lieutenant [Passive],Soulblight Gravelords - Library.cat#3e64-75ef-6627-5554
Torgillius the Chamberlain,Soulblight Gravelords,Infantry Hero,5,6,6,"DEATH,HERO,UNIQUE,WARD (6+),SOULBLIGHT GRAVELORDS,WIZARD (1),INFANTRY",Necrotising Bolts,ranged,6,4,4,1,2,18,Shoot in Combat,180,1,5,2,Default,1,,Failing Fortitude [Spell · Your Hero Phase · casting value 6 · Spell] | Trusted Lieutenant [Passive],Soulblight Gravelords - Library.cat#3e64-75ef-6627-5554
Vampire Lord,Soulblight Gravelords,Infantry Hero,5,3,6,"HERO,WIZARD (1),WARD (6+),DEATH,SOULBLIGHT GRAVELORDS,INFANTRY,VAMPIRE",Dynastic War-relic,melee,5,3,3,1,2,,"Anti-**^^Hero^^**(+1 Rend), Crit (2 Hits)",140,1,6,2,Default,1,,"Sanguine Blur [Activated · Once Per Turn (Army), Your Hero Phase]",Soulblight Gravelords - Library.cat#e9eb-ee3c-f16e-9d4e
Vampire Lord on Nightmare Steed,Soulblight Gravelords,Cavalry Hero,7,3,6,"HERO,WIZARD (1),WARD (6+),DEATH,SOULBLIGHT GRAVELORDS,VAMPIRE,CAVALRY",Dynastic Cavalier Weapon,melee,5,3,3,2,2,,Charge (+1 Damage),180,1,12,2,Default,1,,Strike at the Heart [Activated · Any Combat Phase] | 'For Glory! For Blood!' [Activated · Reaction: You declared a Charge ability for this unit],Soulblight Gravelords - Library.cat#9043-94cc-3918-acd9
Vampire Lord on Nightmare Steed,Soulblight Gravelords,Cavalry Hero,7,3,6,"HERO,WIZARD (1),WARD (6+),DEATH,SOULBLIGHT GRAVELORDS,VAMPIRE,CAVALRY",Nightmare’s Hooves and Teeth,melee,3,5,3,0,1,,Companion,180,1,12,2,Default,1,,Strike at the Heart [Activated · Any Combat Phase] | 'For Glory! For Blood!' [Activated · Reaction: You declared a Charge ability for this unit],Soulblight Gravelords - Library.cat#9043-94cc-3918-acd9
Vampire Lord on Zombie Dragon,Soulblight Gravelords,Monster Hero,16,3,6,"HERO,WIZARD (1),WARD (6+),DEATH,MONSTER,FLY,SOULBLIGHT GRAVELORDS,VAMPIRE",Pestilential Breath,ranged,3,2,4,1,2,10,"Shoot in Combat, Companion",400,1,12,5,Default,1,,"Battle Damaged [Passive] | Bloodthirsty Dominance [Activated · Once Per Turn (Army), End of Any Turn · Rampage] | That Which Should Not Be [Passive]",Soulblight Gravelords - Library.cat#3af7-48d-a1d4-a796
Vampire Lord on Zombie Dragon,Soulblight Gravelords,Monster Hero,16,3,6,"HERO,WIZARD (1),WARD (6+),DEATH,MONSTER,FLY,SOULBLIGHT GRAVELORDS,VAMPIRE",Dynastic Weapon,melee,4,3,3,2,2,,Charge (+1 Damage),400,1,12,5,Default,1,,"Battle Damaged [Passive] | Bloodthirsty Dominance [Activated · Once Per Turn (Army), End of Any Turn · Rampage] | That Which Should Not Be [Passive]",Soulblight Gravelords - Library.cat#3af7-48d-a1d4-a796
Vampire Lord on Zombie Dragon,Soulblight Gravelords,Monster Hero,16,3,6,"HERO,WIZARD (1),WARD (6+),DEATH,MONSTER,FLY,SOULBLIGHT GRAVELORDS,VAMPIRE",Draconic Maw,melee,3,4,2,2,3,,Companion,400,1,12,5,Default,1,,"Battle Damaged [Passive] | Bloodthirsty Dominance [Activated · Once Per Turn (Army), End of Any Turn · Rampage] | That Which Should Not Be [Passive]",Soulblight Gravelords - Library.cat#3af7-48d-a1d4-a796
Vampire Lord on Zombie Dragon,Soulblight Gravelords,Monster Hero,16,3,6,"HERO,WIZARD (1),WARD (6+),DEATH,MONSTER,FLY,SOULBLIGHT GRAVELORDS,VAMPIRE",Draconic Claws,melee,7,4,2,1,2,,Companion,400,1,12,5,Default,1,,"Battle Damaged [Passive] | Bloodthirsty Dominance [Activated · Once Per Turn (Army), End of Any Turn · Rampage] | That Which Should Not Be [Passive]",Soulblight Gravelords - Library.cat#3af7-48d-a1d4-a796
Vargheists,Soulblight Gravelords,Infantry,4,5,6,"DEATH,WARD (6+),CHAMPION,SOULBLIGHT GRAVELORDS,VAMPIRE,INFANTRY,FLY",Murderous Fangs and Talons,melee,3,4,3,1,2,,Crit (2 Hits),120,3,12,1,Default,3,,"Death's Descent [Activated · Once Per Turn (Army), Your Movement Phase · Core]",Soulblight Gravelords - Library.cat#1b5e-5f83-6c7a-e0cd
Vargskyr,Soulblight Gravelords,Beast,8,5,6,"DEATH,WARD (6+),SOULBLIGHT GRAVELORDS,VAMPIRE,BEAST",Lacerating Fangs,melee,2,4,2,2,3,,Companion,140,1,8,1,Default,1,,Beast [Passive] | Bounding Haste [Passive],Soulblight Gravelords - Library.cat#a48-c5c3-a40b-ae9e
Vargskyr,Soulblight Gravelords,Beast,8,5,6,"DEATH,WARD (6+),SOULBLIGHT GRAVELORDS,VAMPIRE,BEAST",Raking Talons,melee,4,4,2,1,2,,Companion,140,1,8,1,Default,1,,Beast [Passive] | Bounding Haste [Passive],Soulblight Gravelords - Library.cat#a48-c5c3-a40b-ae9e
Vengorian Lord,Soulblight Gravelords,Monster Hero,11,4,6,"HERO,WIZARD (1),WARD (6+),DEATH,MONSTER,FLY,SOULBLIGHT GRAVELORDS,VAMPIRE",Gore-drenched Talons,melee,3,3,2,3,3,,-,200,1,10,5,Default,1,,"Festering Feast [Activated · Once Per Turn (Army), End of Any Turn] | Scything Talons [Activated · Once Per Turn (Army), Any Combat Phase · Rampage] | Nightmare's Miasma [Passive]",Soulblight Gravelords - Library.cat#175a-20d0-dbbd-6630
Vengorian Lord,Soulblight Gravelords,Monster Hero,11,4,6,"HERO,WIZARD (1),WARD (6+),DEATH,MONSTER,FLY,SOULBLIGHT GRAVELORDS,VAMPIRE",Nightmare Sabre,melee,4,3,3,1,2,,-,200,1,10,5,Default,1,,"Festering Feast [Activated · Once Per Turn (Army), End of Any Turn] | Scything Talons [Activated · Once Per Turn (Army), Any Combat Phase · Rampage] | Nightmare's Miasma [Passive]",Soulblight Gravelords - Library.cat#175a-20d0-dbbd-6630
Vyrkos Blood-born,Soulblight Gravelords,Infantry,3,6,6,"DEATH,WARD (6+),SOULBLIGHT GRAVELORDS,INFANTRY,VAMPIRE",Piercing Blade,melee,3,3,3,1,2,,Crit (2 Hits),150,3,8,1,Default,3,,"Shadowfast [Activated · Once Per Turn (Army), End of Enemy Turn] | Cling to the Shadows [Passive]",Soulblight Gravelords - Library.cat#4987-23b7-4b68-330a
Watch Captain Halgrim,Soulblight Gravelords,Infantry Hero,5,4,6,"DEATH,HERO,UNIQUE,WARD (6+),SOULBLIGHT GRAVELORDS,INFANTRY,DEATHRATTLE",Cursed Halberd and Sabre,melee,5,4,3,2,2,,Crit (Mortal),110,1,6,2,Default,1,,Echoes of the Watch [Activated · Reaction: You declared a Fight ability for this unit] | Disciplined Advance [Passive],Soulblight Gravelords - Library.cat#a502-5f4e-6d32-43bd
Wight King,Soulblight Gravelords,Infantry Hero,5,3,6,"HERO,WARD (6+),DEATH,SOULBLIGHT GRAVELORDS,INFANTRY,DEATHRATTLE",Baleful Tomb Blade,melee,5,4,3,1,2,,Crit (Mortal),80,1,4,2,Default,1,,"Ancient Strategies [Activated · Reaction: You declared a Fight ability for this unit] | King of Shambling Bones [Activated · Once Per Turn (Army), Your Hero Phase]",Soulblight Gravelords - Library.cat#8dc4-aa60-df82-d6a5
